Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	Collection_Date	Consent	cycles	DATASTORE filetype	DATASTORE provider	DATASTORE region	dilution_factor	dilution_liquid	DNA_input_pg	Experiment	fresh_old	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	HOST	Instrument	iso_co_type	iso_run_nr	Isolation_Source	Lat_Lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	miseq_run_nr	ms_co_type	Organism	pcr_plate_nr	pico_ug_ul	Platform	qpcr_16S_ct	qpcr_16S_pgul	Raw	ReleaseDate	create_date	version	Sample Name	shared_id (run)	shared_id	SRA Study	Type
SRR14151523	AMPLICON	502	24411256	PRJNA718293	SAMN18631648	Metagenome or environmental	13906026	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"gs	ncbi	s3"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10520440	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	729	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	67.29466	ILLUMINA	20.377124786377	49.3961162865162	32823	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_408_4	L005_408	L005_408	SRP312669	sample
SRR14151524	AMPLICON	502	16246226	PRJNA718293	SAMN18631647	Metagenome or environmental	8337580	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	gs	s3"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10520439	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	728	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	58.01262	ILLUMINA	27.3813667297363	0.480868300655857	26707	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_330_4	L005_330	L005_330	SRP312669	sample
SRR14151525	AMPLICON	502	7069666	PRJNA718293	SAMN18631646	Metagenome or environmental	4203243	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"ncbi	gs	s3"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10520438	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	727	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	30.8613008	ILLUMINA	29.4263191223145	0.131418346427381	9360	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_427_4	L005_427	L005_427	SRP312669	sample
SRR14151526	AMPLICON	502	22388196	PRJNA718293	SAMN18631645	Metagenome or environmental	12523053	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"ncbi	s3	gs"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520437	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	24	NP	52.1365344 N 5.2103806 E	726	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	53.485356	ILLUMINA	27.1238136291504	0.732507440261543	31289	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_297_4	L005_297	L005_297	SRP312669	sample
SRR14151527	AMPLICON	502	18273804	PRJNA718293	SAMN18631644	Metagenome or environmental	10573625	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"ncbi	gs	s3"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520436	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	725	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	71.50943	ILLUMINA	22.0338459014893	47.7520078420639	25159	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_446_4	L005_446	L005_446	SRP312669	sample
SRR14151528	AMPLICON	502	19675890	PRJNA718293	SAMN18631643	Metagenome or environmental	9813588	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"gs	s3	ncbi"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10520435	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	724	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	78.874186	ILLUMINA	19.8812675476074	68.3587044477463	29531	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_434_4	L005_434	L005_434	SRP312669	sample
SRR14151529	AMPLICON	502	17570	PRJNA718293	SAMN18631642	Metagenome or environmental	90559	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"s3	ncbi	gs"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10520434	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	NA	NA	52.1365344 N 5.2103806 E	723	PAIRED	PCR	METAGENOMIC	53	NTC	metagenome	4	9.3526164	ILLUMINA	NA	NA	16	2021-12-14T00:00:00Z	2021-04-06T11:17:00Z	1	ms_co_NTC_4_3	NA	NA	SRP312669	ms_co
SRR14151530	AMPLICON	502	21079482	PRJNA718293	SAMN18631426	Metagenome or environmental	12215509	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	gs	s3"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520433	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	NA	NA	52.1365344 N 5.2103806 E	507	PAIRED	PCR	METAGENOMIC	53	UMC	metagenome	5	84.907962	ILLUMINA	NA	NA	25353	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	ms_co_UMC_5_3	NA	NA	SRP312669	ms_co
SRR14151531	AMPLICON	502	51706	PRJNA718293	SAMN18631641	Metagenome or environmental	113726	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"s3	ncbi	gs"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10520432	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	NA	NA	52.1365344 N 5.2103806 E	722	PAIRED	PCR	METAGENOMIC	53	NTC	metagenome	6	8.6314212	ILLUMINA	NA	NA	42	2021-12-14T00:00:00Z	2021-04-06T11:17:00Z	1	ms_co_NTC_6_3	NA	NA	SRP312669	ms_co
SRR14151532	AMPLICON	502	1567746	PRJNA718293	SAMN18631640	Metagenome or environmental	998539	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"ncbi	gs	s3"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10520431	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	721	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	20.022687	ILLUMINA	29.811071395874	0.227699711103924	2203	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_448_3	L005_448	L005_448	SRP312669	sample
SRR14151533	AMPLICON	502	751494	PRJNA718293	SAMN18631639	Metagenome or environmental	539014	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	gs	s3"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10520430	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	B1	26	NA	52.1365344 N 5.2103806 E	720	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	18.9205038	ILLUMINA	32.5858459472656	0.0185773369594244	926	2021-12-14T00:00:00Z	2021-04-06T11:17:00Z	1	iso_co_26_B1_3	NA	NA	SRP312669	iso_co
SRR14151534	AMPLICON	502	192266	PRJNA718293	SAMN18631638	Metagenome or environmental	200937	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"gs	ncbi	s3"	"s3.us-east-1	gs.US	ncbi.public"	NA	NA	NA	SRX10520429	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	NA	NA	52.1365344 N 5.2103806 E	719	PAIRED	PCR	METAGENOMIC	53	NTC	metagenome	5	6.7173236	ILLUMINA	NA	NA	200	2021-12-14T00:00:00Z	2021-04-06T11:17:00Z	1	ms_co_NTC_5_3	NA	NA	SRP312669	ms_co
SRR14151535	AMPLICON	502	5859846	PRJNA718293	SAMN18631637	Metagenome or environmental	3462221	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"ncbi	s3	gs"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10520428	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	B2	27	NA	52.1365344 N 5.2103806 E	718	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	10.6969538	ILLUMINA	31.1044178009033	0.0437659728049766	5612	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	iso_co_27_B2_3	NA	NA	SRP312669	iso_co
SRR14151536	AMPLICON	502	10418508	PRJNA718293	SAMN18631636	Metagenome or environmental	6233286	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	gs	s3"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10520427	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	717	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	29.8364462	ILLUMINA	28.6726417541504	0.215338790440001	13315	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_393_3	L005_393	L005_393	SRP312669	sample
SRR14151537	AMPLICON	502	12166472	PRJNA718293	SAMN18631635	Metagenome or environmental	7336547	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"gs	ncbi	s3"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10520426	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	716	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	16.8967282	ILLUMINA	28.2569580078125	0.345214240951464	16172	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_516_3	L005_516	L005_516	SRP312669	sample
SRR14151538	AMPLICON	502	12035450	PRJNA718293	SAMN18631634	Metagenome or environmental	6594829	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"s3	ncbi	gs"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520425	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	ZM	27	NA	52.1365344 N 5.2103806 E	715	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	50.21375	ILLUMINA	25.3343696594238	1.91893498413265	18084	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	iso_co_27_ZM_3	NA	NA	SRP312669	iso_co
SRR14151539	AMPLICON	502	8513920	PRJNA718293	SAMN18631633	Metagenome or environmental	5217484	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"gs	ncbi	s3"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10520424	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	714	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	27.2892992	ILLUMINA	28.3398094177246	0.326460954966024	11211	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_505_3	L005_505	L005_505	SRP312669	sample
SRR14151540	AMPLICON	502	13376794	PRJNA718293	SAMN18631632	Metagenome or environmental	7764370	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"gs	ncbi	s3"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10520423	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	713	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	24.1511106	ILLUMINA	29.4419002532959	0.115632530651055	20062	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_334_3	L005_334	L005_334	SRP312669	sample
SRR14151541	AMPLICON	502	16955050	PRJNA718293	SAMN18631425	Metagenome or environmental	9955144	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"gs	s3	ncbi"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520422	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	NA	NA	52.1365344 N 5.2103806 E	506	PAIRED	PCR	METAGENOMIC	53	UMC	metagenome	6	72.653204	ILLUMINA	NA	NA	19173	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	ms_co_UMC_6_3	NA	NA	SRP312669	ms_co
SRR14151542	AMPLICON	502	5498406	PRJNA718293	SAMN18631631	Metagenome or environmental	3243275	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"s3	gs	ncbi"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10520421	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	712	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	12.890381	ILLUMINA	30.6648235321045	0.126620347145945	8008	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_482_3	L005_482	L005_482	SRP312669	sample
SRR14151543	AMPLICON	502	5147006	PRJNA718293	SAMN18631630	Metagenome or environmental	3132321	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"ncbi	gs	s3"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10520420	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	711	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	16.3213692	ILLUMINA	29.4281711578369	0.116735784104094	7238	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_326_3	L005_326	L005_326	SRP312669	sample
SRR14151544	AMPLICON	502	17497210	PRJNA718293	SAMN18631629	Metagenome or environmental	10375564	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"gs	s3	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10520419	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	24	NP	52.1365344 N 5.2103806 E	710	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	13.4620299	ILLUMINA	29.9556045532227	0.109413915197365	24798	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_295_3	L005_295	L005_295	SRP312669	sample
SRR14151545	AMPLICON	502	11785956	PRJNA718293	SAMN18631628	Metagenome or environmental	7082926	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"gs	ncbi	s3"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520418	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	24	NP	52.1365344 N 5.2103806 E	709	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	30.3760986	ILLUMINA	29.7444591522217	0.12607871030923	15286	2021-12-14T00:00:00Z	2021-04-06T11:19:00Z	1	L005_303_3	L005_303	L005_303	SRP312669	sample
SRR14151546	AMPLICON	502	5109858	PRJNA718293	SAMN18631627	Metagenome or environmental	3173413	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"s3	gs	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10520417	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	B1	28	NA	52.1365344 N 5.2103806 E	708	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	9.0376654	ILLUMINA	31.4364204406738	0.0745022189221345	6625	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	iso_co_28_B1_3	NA	NA	SRP312669	iso_co
SRR14151547	AMPLICON	502	20810410	PRJNA718293	SAMN18631626	Metagenome or environmental	12525140	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	s3	gs"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10520416	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	24	NP	52.1365344 N 5.2103806 E	707	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	56.719116	ILLUMINA	22.4612770080566	16.7644750326872	25694	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_307_3	L005_307	L005_307	SRP312669	sample
SRR14151548	AMPLICON	502	15298450	PRJNA718293	SAMN18631501	Metagenome or environmental	6927558	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"ncbi	gs	s3"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10520415	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	582	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	47.879442	ILLUMINA	21.2866916656494	37.9195809364319	25936	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_518_3	L005_518	L005_518	SRP312669	sample
SRR14151549	AMPLICON	502	17921400	PRJNA718293	SAMN18631500	Metagenome or environmental	10771491	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"ncbi	gs	s3"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10520414	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	581	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	46.59422	ILLUMINA	22.3216381072998	18.8733451068401	22501	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_526_3	L005_526	L005_526	SRP312669	sample
SRR14151550	AMPLICON	502	16638790	PRJNA718293	SAMN18631499	Metagenome or environmental	9752778	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"gs	ncbi	s3"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520413	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	580	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	62.281302	ILLUMINA	21.3378582000732	26.3212621212006	21689	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_409_3	L005_409	L005_409	SRP312669	sample
SRR14151551	AMPLICON	502	18544884	PRJNA718293	SAMN18631498	Metagenome or environmental	10497529	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	s3	gs"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520412	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	26	NP	52.1365344 N 5.2103806 E	579	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	45.966864	ILLUMINA	27.1325511932373	0.662137987092137	26847	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_346_3	L005_346	L005_346	SRP312669	sample
SRR14151552	AMPLICON	502	14278888	PRJNA718293	SAMN18631497	Metagenome or environmental	9005338	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"gs	s3	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10520411	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	26	NP	52.1365344 N 5.2103806 E	578	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	53.404512	ILLUMINA	26.7531261444092	0.849043426569551	15672	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_358_3	L005_358	L005_358	SRP312669	sample
SRR14151553	AMPLICON	502	20638224	PRJNA718293	SAMN18631496	Metagenome or environmental	10961676	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"ncbi	gs	s3"	"s3.us-east-1	gs.US	ncbi.public"	NA	NA	NA	SRX10520410	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	577	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	80.027702	ILLUMINA	20.0095176696777	62.8490895032883	30348	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_431_3	L005_431	L005_431	SRP312669	sample
SRR14151554	AMPLICON	502	16511282	PRJNA718293	SAMN18631495	Metagenome or environmental	8751015	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"ncbi	gs	s3"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10520409	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	576	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	48.572208	ILLUMINA	26.4736766815186	0.909618509467691	26100	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_412_3	L005_412	L005_412	SRP312669	sample
SRR14151555	AMPLICON	502	12838650	PRJNA718293	SAMN18631494	Metagenome or environmental	7298344	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"ncbi	s3	gs"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520408	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	575	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	27.1563452	ILLUMINA	28.538459777832	0.546082039363682	18735	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_490_3	L005_490	L005_490	SRP312669	sample
SRR14151556	AMPLICON	502	21683890	PRJNA718293	SAMN18631493	Metagenome or environmental	10725592	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"ncbi	gs	s3"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10520407	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	24	NP	52.1365344 N 5.2103806 E	574	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	54.132108	ILLUMINA	24.7986087799072	3.49006033502519	35706	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_298_3	L005_298	L005_298	SRP312669	sample
SRR14151557	AMPLICON	502	15758282	PRJNA718293	SAMN18631492	Metagenome or environmental	9374539	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"gs	s3	ncbi"	"s3.us-east-1	gs.US	ncbi.public"	NA	NA	NA	SRX10520406	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	573	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	50.701776	ILLUMINA	26.4616260528564	0.91682915808633	20607	2021-12-14T00:00:00Z	2021-04-06T11:18:00Z	1	L005_416_3	L005_416	L005_416	SRP312669	sample
