#SampleID	Assay_Type	AvgSpotLen	BioProject	BioSample	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	age	age_units	body_habitat	body_product	body_site	collection_timestamp	dna_extracted	geo_loc_name	geography	host_age	host_age_month	host_age_years	host_common_name	host_gravidity	host_head_width_mm	host_length_mm	host_scientific_name	host_sex	host_state	host_subject_id	host_taxid	host_tot_mass_g	host_weight	latitude	loc_rad_geiger_gamma_usv_per_h	loc_rad_log	location	log_loc_rad_geiger_gamma_usv_per_h	longitude	mapfile	physical_specimen_location	physical_specimen_remaining	replicate	sample_type	sex	treatment	weight_units	loc2
ERR2117486	OTHER	150	PRJEB22579	SAMEA104288772	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174344	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.249	7/7/18	7	4	feces metagenome	ILLUMINA	7/3/18	ERR2117486	ERS1913750	ERP104266	qiita_sid_11360:11360.vole.249	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/10/16 15:20	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	13.43	98.12	Myodes glareolus	female	ad	249	447135	24.28	NA	51.44546	25.42	1.41	NA	1.41	30.06514	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH2	stool	NA	CH	NA	inside CEZ
ERR2117487	OTHER	150	PRJEB22579	SAMEA104288773	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174345	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.25	7/7/18	5	2	feces metagenome	ILLUMINA	7/3/18	ERR2117487	ERS1913751	ERP104266	qiita_sid_11360:11360.vole.25	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/27/16 12:35	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	12.01	103.7	Myodes glareolus	female	ad	25	447135	31.73	NA	51.383139	198.74	2.3	NA	2.3	30.062583	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH1	stool	NA	CH	NA	inside CEZ
ERR2117488	OTHER	150	PRJEB22579	SAMEA104288774	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174346	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.253	7/7/18	5	2	feces metagenome	ILLUMINA	7/3/18	ERR2117488	ERS1913752	ERP104266	qiita_sid_11360:11360.vole.253	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/10/16 15:31	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.29	90.46	Myodes glareolus	male	ad	253	447135	22.32	NA	51.44546	22.23	1.35	NA	1.35	30.06514	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH2	stool	NA	CH	NA	inside CEZ
ERR2117489	OTHER	150	PRJEB22579	SAMEA104288775	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174347	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.254	7/7/18	8	4	feces metagenome	ILLUMINA	7/3/18	ERR2117489	ERS1913753	ERP104266	qiita_sid_11360:11360.vole.254	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/10/16 15:26	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.08	97.72	Myodes glareolus	male	ad	254	447135	24.06	NA	51.44546	22.23	1.35	NA	1.35	30.06514	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH2	stool	NA	CH	NA	inside CEZ
ERR2117490	OTHER	150	PRJEB22579	SAMEA104288776	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174348	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.255	7/7/18	8	4	feces metagenome	ILLUMINA	7/3/18	ERR2117490	ERS1913754	ERP104266	qiita_sid_11360:11360.vole.255	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/10/16 15:26	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.86	92.42	Myodes glareolus	male	ad	255	447135	22.96	NA	51.44536	27.09	1.43	NA	1.43	30.06522	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH2	stool	NA	CH	NA	inside CEZ
ERR2117491	OTHER	150	PRJEB22579	SAMEA104288777	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174349	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.259	7/7/18	7	3	feces metagenome	ILLUMINA	7/3/18	ERR2117491	ERS1913755	ERP104266	qiita_sid_11360:11360.vole.259	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/10/16 15:29	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.77	100.92	Myodes glareolus	female	ad	259	447135	28.36	NA	51.44536	16.77	1.22	NA	1.22	30.06522	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH2	stool	NA	CH	NA	inside CEZ
ERR2117492	OTHER	150	PRJEB22579	SAMEA104288778	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174350	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.26	7/7/18	4	2	feces metagenome	ILLUMINA	7/3/18	ERR2117492	ERS1913756	ERP104266	qiita_sid_11360:11360.vole.26	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/27/16 12:25	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.1	98	Myodes glareolus	male	ad	26	447135	21.91	NA	51.384605	123.18	2.09	NA	2.09	30.057874	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH1	stool	NA	CH	NA	inside CEZ
ERR2117493	OTHER	150	PRJEB22579	SAMEA104288779	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174351	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.260	7/7/18	7	3	feces metagenome	ILLUMINA	7/3/18	ERR2117493	ERS1913757	ERP104266	qiita_sid_11360:11360.vole.260	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/10/16 15:32	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	13.35	95.43	Myodes glareolus	male	ad	260	447135	24.56	NA	51.44536	22.07	1.34	NA	1.34	30.06522	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH2	stool	NA	CH	NA	inside CEZ
ERR2117494	OTHER	150	PRJEB22579	SAMEA104288780	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174352	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.276	7/7/18	7	4	feces metagenome	ILLUMINA	7/3/18	ERR2117494	ERS1913758	ERP104266	qiita_sid_11360:11360.vole.276	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/12/16 16:33	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	13.28	99.67	Myodes glareolus	female	ad	276	447135	26.78	NA	51.44957	10	1	NA	1	30.06264	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH2	stool	NA	CH	NA	inside CEZ
ERR2117495	OTHER	150	PRJEB22579	SAMEA104288781	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174353	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.279	7/7/18	4	2	feces metagenome	ILLUMINA	7/3/18	ERR2117495	ERS1913759	ERP104266	qiita_sid_11360:11360.vole.279	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/12/16 16:34	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.62	98.76	Myodes glareolus	male	ad	279	447135	21.94	NA	51.44546	15.6	1.19	NA	1.19	30.06514	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH2	stool	NA	CH	NA	inside CEZ
ERR2117496	OTHER	150	PRJEB22579	SAMEA104288782	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174354	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.285	7/7/18	6	3	feces metagenome	ILLUMINA	7/3/18	ERR2117496	ERS1913760	ERP104266	qiita_sid_11360:11360.vole.285	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/12/16 16:04	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	13.06	99.62	Myodes glareolus	male	ad	285	447135	24.86	NA	51.44738	15.73	1.2	NA	1.2	30.06744	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH2	stool	NA	CH	NA	inside CEZ
ERR2117497	OTHER	150	PRJEB22579	SAMEA104288783	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174355	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.294	7/7/18	4	2	feces metagenome	ILLUMINA	7/3/18	ERR2117497	ERS1913761	ERP104266	qiita_sid_11360:11360.vole.294	10	years	UBERON:feces	UBERON:feces	UBERON:feces	6/12/16 16:01	TRUE	Ukraine	NA	NA	NA	10	Bank vole	no	13.9	100.12	Myodes glareolus	male	mature	294	447135	27.46	NA	51.44957	10	1	NA	1	30.06264	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH2	stool	NA	CH	NA	inside CEZ
ERR2117498	OTHER	150	PRJEB22579	SAMEA104288784	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174356	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.299	7/7/18	6	3	feces metagenome	ILLUMINA	7/3/18	ERR2117498	ERS1913762	ERP104266	qiita_sid_11360:11360.vole.299	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/12/16 16:02	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	12.77	93.86	Myodes glareolus	female	ad	299	447135	22.56	NA	51.45275	10	1	NA	1	30.05556	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH2	stool	NA	CH	NA	inside CEZ
ERR2117499	OTHER	150	PRJEB22579	SAMEA104288785	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174357	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.3	7/7/18	7	3	feces metagenome	ILLUMINA	7/3/18	ERR2117499	ERS1913763	ERP104266	qiita_sid_11360:11360.vole.3	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/25/16 12:46	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.99	91.01	Myodes glareolus	male	ad	3	447135	25.79	NA	51.157146	0.18	-0.74	NA	-0.74	29.985035	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL1	stool	NA	CL	NA	inside CEZ
ERR2117500	OTHER	150	PRJEB22579	SAMEA104288786	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174358	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.301	7/7/18	6	3	feces metagenome	ILLUMINA	7/3/18	ERR2117500	ERS1913764	ERP104266	qiita_sid_11360:11360.vole.301	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/12/16 16:46	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	12.94	108.68	Myodes glareolus	female	ad	301	447135	28	NA	51.44738	17.87	1.25	NA	1.25	30.06744	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH2	stool	NA	CH	NA	inside CEZ
ERR2117501	OTHER	150	PRJEB22579	SAMEA104288787	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174359	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.305	7/7/18	6	3	feces metagenome	ILLUMINA	7/3/18	ERR2117501	ERS1913765	ERP104266	qiita_sid_11360:11360.vole.305	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/12/16 16:23	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	12.68	94.45	Myodes glareolus	female	ad	305	447135	23.86	NA	51.44069	25.42	1.41	NA	1.41	30.08206	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH2	stool	NA	CH	NA	inside CEZ
ERR2117502	OTHER	150	PRJEB22579	SAMEA104288788	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174360	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.311	7/7/18	6	3	feces metagenome	ILLUMINA	7/3/18	ERR2117502	ERS1913766	ERP104266	qiita_sid_11360:11360.vole.311	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/13/16 12:20	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.09	93.76	Myodes glareolus	male	ad	311	447135	22.46	NA	51.143553	0.12	-0.92	NA	-0.92	29.94994	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL1	stool	NA	CL	NA	inside CEZ
ERR2117503	OTHER	150	PRJEB22579	SAMEA104288789	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174361	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.313	7/7/18	9	5	feces metagenome	ILLUMINA	7/3/18	ERR2117503	ERS1913767	ERP104266	qiita_sid_11360:11360.vole.313	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/13/16 12:32	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.28	107.46	Myodes glareolus	male	ad	313	447135	28.96	NA	51.13915	0.12	-0.92	NA	-0.92	29.937978	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL1	stool	NA	CL	NA	inside CEZ
ERR2117504	OTHER	150	PRJEB22579	SAMEA104288790	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174362	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.314	7/7/18	8	4	feces metagenome	ILLUMINA	7/3/18	ERR2117504	ERS1913768	ERP104266	qiita_sid_11360:11360.vole.314	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/13/16 12:22	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.87	90.21	Myodes glareolus	female	ad	314	447135	23.35	NA	51.13915	0.12	-0.92	NA	-0.92	29.937978	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL1	stool	NA	CL	NA	inside CEZ
ERR2117505	OTHER	150	PRJEB22579	SAMEA104288791	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174363	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.315	7/7/18	8	4	feces metagenome	ILLUMINA	7/3/18	ERR2117505	ERS1913769	ERP104266	qiita_sid_11360:11360.vole.315	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/13/16 12:33	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	13.28	93.11	Myodes glareolus	female	ad	315	447135	31.79	NA	51.204032	0.16	-0.8	NA	-0.8	30.164203	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL2	stool	NA	CL	NA	inside CEZ
ERR2117506	OTHER	150	PRJEB22579	SAMEA104288792	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174364	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.316	7/7/18	10	5	feces metagenome	ILLUMINA	7/3/18	ERR2117506	ERS1913770	ERP104266	qiita_sid_11360:11360.vole.316	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/13/16 12:43	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	13.57	95.01	Myodes glareolus	female	ad	316	447135	33.75	NA	51.154074	0.18	-0.74	NA	-0.74	29.977314	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL1	stool	NA	CL	NA	inside CEZ
ERR2117507	OTHER	150	PRJEB22579	SAMEA104288793	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174365	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.319	7/7/18	8	4	feces metagenome	ILLUMINA	7/3/18	ERR2117507	ERS1913771	ERP104266	qiita_sid_11360:11360.vole.319	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/13/16 12:25	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	12.43	88.6	Myodes glareolus	female	ad	319	447135	19.55	NA	51.212882	0.55	-0.26	NA	-0.26	30.203623	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL2	stool	NA	CL	NA	inside CEZ
ERR2117508	OTHER	150	PRJEB22579	SAMEA104288794	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174366	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.32	7/7/18	8	4	feces metagenome	ILLUMINA	7/3/18	ERR2117508	ERS1913772	ERP104266	qiita_sid_11360:11360.vole.32	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/27/16 13:50	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.75	89.35	Myodes glareolus	female	ad	32	447135	18.01	NA	51.162931	0.24	-0.62	NA	-0.62	30.001612	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL1	stool	NA	CL	NA	inside CEZ
ERR2117509	OTHER	150	PRJEB22579	SAMEA104288795	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174367	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.320	7/7/18	5	3	feces metagenome	ILLUMINA	7/3/18	ERR2117509	ERS1913773	ERP104266	qiita_sid_11360:11360.vole.320	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/13/16 12:33	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	12.68	86.4	Myodes glareolus	female	ad	320	447135	20.64	NA	51.143553	0.12	-0.92	NA	-0.92	29.94994	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL1	stool	NA	CL	NA	inside CEZ
ERR2117510	OTHER	150	PRJEB22579	SAMEA104288796	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174368	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.326	7/7/18	10	5	feces metagenome	ILLUMINA	7/3/18	ERR2117510	ERS1913774	ERP104266	qiita_sid_11360:11360.vole.326	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/13/16 13:45	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.79	83.61	Myodes glareolus	female	ad	326	447135	17.76	NA	51.163543	0.26	-0.59	NA	-0.59	30.00441	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL1	stool	NA	CL	NA	inside CEZ
ERR2117511	OTHER	150	PRJEB22579	SAMEA104288797	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174369	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.330	7/7/18	10	5	feces metagenome	ILLUMINA	7/3/18	ERR2117511	ERS1913775	ERP104266	qiita_sid_11360:11360.vole.330	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/13/16 12:00	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	12.71	92.87	Myodes glareolus	female	ad	330	447135	29.43	NA	51.204032	0.16	-0.8	NA	-0.8	30.164203	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL2	stool	NA	CL	NA	inside CEZ
ERR2117512	OTHER	150	PRJEB22579	SAMEA104288798	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174370	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.34	7/7/18	14	7	feces metagenome	ILLUMINA	7/3/18	ERR2117512	ERS1913776	ERP104266	qiita_sid_11360:11360.vole.34	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/27/16 13:47	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	12.87	100.85	Myodes glareolus	female	ad	34	447135	21.65	NA	51.172432	0.32	-0.49	NA	-0.49	30.045733	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL1	stool	NA	CL	NA	inside CEZ
ERR2117513	OTHER	150	PRJEB22579	SAMEA104288799	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174371	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.35	7/7/18	9	5	feces metagenome	ILLUMINA	7/3/18	ERR2117513	ERS1913777	ERP104266	qiita_sid_11360:11360.vole.35	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/27/16 13:52	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.08	94.1	Myodes glareolus	male	ad	35	447135	21.46	NA	51.144595	0.18	-0.74	NA	-0.74	29.952918	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL1	stool	NA	CL	NA	inside CEZ
ERR2117514	OTHER	150	PRJEB22579	SAMEA104288800	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174372	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.36	7/7/18	5	2	feces metagenome	ILLUMINA	7/3/18	ERR2117514	ERS1913778	ERP104266	qiita_sid_11360:11360.vole.36	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/27/16 14:40	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	12.68	99.36	Myodes glareolus	female	ad	36	447135	30.3	NA	51.172432	0.32	-0.49	NA	-0.49	30.045733	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL1	stool	NA	CL	NA	inside CEZ
ERR2117515	OTHER	150	PRJEB22579	SAMEA104288801	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174373	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.37	7/7/18	6	3	feces metagenome	ILLUMINA	7/3/18	ERR2117515	ERS1913779	ERP104266	qiita_sid_11360:11360.vole.37	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/27/16 14:40	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.66	101.27	Myodes glareolus	male	ad	37	447135	28.85	NA	51.172432	0.32	-0.49	NA	-0.49	30.045733	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL1	stool	NA	CL	NA	inside CEZ
ERR2117516	OTHER	150	PRJEB22579	SAMEA104288802	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174374	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.38	7/7/18	6	3	feces metagenome	ILLUMINA	7/3/18	ERR2117516	ERS1913780	ERP104266	qiita_sid_11360:11360.vole.38	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/27/16 14:40	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	13.11	97.56	Myodes glareolus	male	ad	38	447135	26.86	NA	51.212865	0.27	-0.57	NA	-0.57	30.192893	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL2	stool	NA	CL	NA	inside CEZ
ERR2117517	OTHER	150	PRJEB22579	SAMEA104288803	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174375	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.39	7/7/18	5	3	feces metagenome	ILLUMINA	7/3/18	ERR2117517	ERS1913781	ERP104266	qiita_sid_11360:11360.vole.39	1	years	UBERON:feces	UBERON:feces	UBERON:feces	5/27/16 14:29	TRUE	Ukraine	NA	NA	NA	1	Bank vole	no	11.9	99.09	Myodes glareolus	male	juv	39	447135	22.77	NA	51.212497	0.31	-0.51	NA	-0.51	30.211561	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL2	stool	NA	CL	NA	inside CEZ
ERR2117518	OTHER	150	PRJEB22579	SAMEA104288804	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174376	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.4	7/7/18	7	4	feces metagenome	ILLUMINA	7/3/18	ERR2117518	ERS1913782	ERP104266	qiita_sid_11360:11360.vole.4	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/26/16 12:45	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	13.35	98.88	Myodes glareolus	female	ad	4	447135	22.94	NA	51.203282	0.25	-0.6	NA	-0.6	30.151623	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL2	stool	NA	CL	NA	inside CEZ
