Run	new_sampleid	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	Collection_Date	datenum	collectiontime	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host	included_in_final_analysis	Instrument	Isolation_source	lat_lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	ScalingFactor	Seq_run	SRA Study	storage	time	timenum	feature.id2	IndividID2	Storage2	Seq_run2	Seq_depth_nospikein	HoursTilFrozen	scaling_factor	SampleDate	SampleTime	SampleTimeCat	HoursAfterSunrise	Month	Year	Season	AgeAtSamplingYears	AgeCat	Sex	GroupAtSampling	Condition_weight	SocialStatus	HoursSinceForagingStart	Temp_max	Temp_min	HourlyTemp	sum_rainfall_month	Bacterial_load	Observed	Shannon	MDS1_WU	MDS2_WU	MDS3_WU	MDS4_WU	MDS1_UU	MDS2_UU	MDS3_UU	MDS4_UU
SRR15930177	Sample968	AMPLICON	501	12067750	PRJNA764180	SAMN21470941	Metagenome or environmental	7077817	ULM UNIVERSITY	12/4/16	42708	1899-12-30 08:25:00	public	"fastq	sra"	"gs	s3	ncbi"	"gs.US	s3.us-east-1	ncbi.public"	SRX12220544	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800055 E	Feature996	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature996	2.440026949	RUN2	SRP337608	FREEZEDRIED	8:25:00	0.35	Feature996	ID 217	FREEZEDRIED	RUN2	17478	2.267373154	2.440026949	12/4/16	1899-12-30 08:25:00	MORNING	2.7975	12	2016	WET SUMMER	0.342	YOUNG	F	Group 35	-27.37117213	Subordinate	1.63937168	43	15.1	29.5	10.6	42640	185	4.002013802	-0.093656521	-0.122228711	0.009104905	-0.035751624	0.232620487	-0.014706797	0.003448974	0.013979162
SRR15930112	Sample969	AMPLICON	501	21386579	PRJNA764180	SAMN21470942	Metagenome or environmental	13988539	ULM UNIVERSITY	12/18/16	42722	1899-12-30 19:38:00	public	"sra	fastq"	"gs	s3	ncbi"	"gs.US	ncbi.public	s3.us-east-1"	SRX12219937	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800056 E	Feature997	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature997	25.88028583	RUN1	SRP337608	FREEZEDRIED	19:38:00	0.82	Feature997	ID 138	FREEZEDRIED	RUN1	23851	1.281315658	25.88028583	12/18/16	1899-12-30 19:38:00	AFTERNOON	13.96166667	12	2016	WET SUMMER	5.301	OLD	M	Group 26	-18.5434326	Subordinate	1.308399156	41.3	20.8	33.9	23	617267	174	4.373930125	0.082664294	-0.242808833	0.079831594	-0.106214222	0.274940193	0.029662625	0.036066595	0.113651902
SRR15930175	Sample97	AMPLICON	501	15919540	PRJNA764180	SAMN21470048	Metagenome or environmental	9155443	ULM UNIVERSITY	10/13/04	38273	1899-12-30 09:02:00	public	"sra	fastq"	"gs	s3	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	SRX12220546	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799252 E	Feature103	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature103	8.054578755	RUN1	SRP337608	FROZEN	9:02:00	0.38	Feature103	ID 7	FROZEN	RUN1	21624	2.381905117	8.054578755	10/13/04	1899-12-30 09:02:00	MORNING	2.935	10	2004	WET SUMMER	4.605	MIDDLEAGED	M	Group 36	-14.04415732	Subordinate	1.494668181	27.6	15.9	18.5	7.2	174170	112	2.226730002	-0.23136248	0.06638507	0.058948603	-0.003905663	0.083650089	-0.030053332	0.017483443	-0.091630817
SRR15930111	Sample970	AMPLICON	501	26815125	PRJNA764180	SAMN21470943	Metagenome or environmental	16532000	ULM UNIVERSITY	10/9/99	36442	1899-12-30 08:30:00	public	"fastq	sra"	"ncbi	s3	gs"	"s3.us-east-1	ncbi.public	gs.US"	SRX12219938	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799135 E	Feature998	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature998	9.021128205	RUN1	SRP337608	FROZEN	8:30:00	0.35	Feature998	ID 63	FROZEN	RUN1	33312	2.91523845	9.021128205	10/9/99	1899-12-30 08:30:00	MORNING	2.319166667	10	1999	WET SUMMER	0.107	YOUNG	F	Group 26	-168.8472632	Subordinate	0.961334848	28.5	15.7	21	22	300505	88	3.049107944	-0.014025456	-0.168875614	-0.010412074	0.011796172	0.014364168	-0.189606129	-0.046840334	0.104403152
SRR15930110	Sample971	AMPLICON	501	6516943	PRJNA764180	SAMN21470944	Metagenome or environmental	3707705	ULM UNIVERSITY	12/27/16	42731		public	"sra	fastq"	"ncbi	s3	gs"	"s3.us-east-1	gs.US	ncbi.public"	SRX12219939	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	FALSE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800057 E	Feature999	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature999		RUN3	SRP337608	FREEZEDRIED																																						
SRR15930109	Sample972	AMPLICON	501	24692599	PRJNA764180	SAMN21470945	Metagenome or environmental	14510861	ULM UNIVERSITY	12/28/16	42732	1899-12-30 08:40:00	public	"sra	fastq"	"gs	s3	ncbi"	"gs.US	ncbi.public	s3.us-east-1"	SRX12219940	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800058 E	Feature1000	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1000	6.661170616	RUN1	SRP337608	FREEZEDRIED	8:40:00	0.36	Feature1000	ID 142	FREEZEDRIED	RUN1	34196	2.017373154	6.661170616	12/28/16	1899-12-30 08:40:00	MORNING	2.912777778	12	2016	WET SUMMER	4.255	MIDDLEAGED	F	Group 8	-93.15164028	Subordinate	1.88937168	36.1	18.2	25.8	17	227782	199	3.88960866	-0.078836113	-0.170408731	0.097301689	-0.084201446	0.198592414	0.078365884	0.121308651	0.070990788
SRR15931415	Sample973	AMPLICON	501	14673743	PRJNA764180	SAMN21481667	Metagenome or environmental	8448378	ULM UNIVERSITY	12/29/16	42733	1899-12-30 08:41:00	public	"fastq	sra"	"s3	ncbi	gs"	"s3.us-east-1	gs.US	ncbi.public"	SRX12221546	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800059 E	Feature1001	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1001	13.04708625	RUN3	SRP337608	FREEZEDRIED	8:41:00	0.36	Feature1001	ID 198	FREEZEDRIED	RUN3	18832	2.000706487	13.04708625	12/29/16	1899-12-30 08:41:00	MORNING	2.919444444	12	2016	WET SUMMER	1.942	MIDDLEAGED	M	Group 3	25.98504005	Dominant	1.906038347	35.9	19.4	27.6	19.4	245705	146	3.583012913	-0.13421525	-0.125318473	0.070972435	-0.044974279	0.255478566	-0.003715503	-0.016842991	0.050890584
SRR15931414	Sample974	AMPLICON	501	25153899	PRJNA764180	SAMN21481668	Metagenome or environmental	14765562	ULM UNIVERSITY	12/31/16	42735	1899-12-30 06:44:00	public	"fastq	sra"	"ncbi	gs	s3"	"gs.US	ncbi.public	s3.us-east-1"	SRX12221547	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800060 E	Feature1002	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1002	8.179779461	RUN2	SRP337608	FREEZEDRIED	6:44:00	0.28	Feature1002	ID 225	FREEZEDRIED	RUN2	32616	3.950706487	8.179779461	12/31/16	1899-12-30 06:44:00	MORNING	0.948611111	12	2016	WET SUMMER	0.115	YOUNG	F	Group 3	-148.7796821	Subordinate	0	39.6	22.4	26.9	19.4	266792	109	3.711116063	0.107273053	-0.212915343	0.058814932	-0.012586345	0.018696103	-0.162006517	-0.05725011	0.120546414
SRR15931531	Sample975	AMPLICON	501	57126144	PRJNA764180	SAMN21481669	Metagenome or environmental	33157590	ULM UNIVERSITY	1/1/17	42736	1899-12-30 06:25:00	public	"sra	fastq"	"s3	gs	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	SRX12221430	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800324 E	Feature1003	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1003	2.90736176	RUN4	SRP337608	FREEZEDRIED	6:25:00	0.27	Feature1003	ID 227	FREEZEDRIED	RUN4	69181	4.267373154	2.90736176	1/1/17	1899-12-30 06:25:00	MORNING	0.621388889	12	2016	WET SUMMER	0.118	YOUNG	F	Group 3	-135.9921183	Subordinate	0	37.4	19.5	20.3	19.4	201130	150	3.538163347	-0.069706763	-0.143663872	0.081446413	-0.008796596	0.019239348	-0.06365464	-0.036121449	0.013249675
SRR15931432	Sample976	AMPLICON	501	17729519	PRJNA764180	SAMN21481670	Metagenome or environmental	10548941	ULM UNIVERSITY	1/7/17	42742	1899-12-30 08:46:00	public	"sra	fastq"	"gs	s3	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	SRX12221529	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800061 E	Feature1004	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1004	5.24484198	RUN2	SRP337608	FREEZEDRIED	8:46:00	0.37	Feature1004	ID 228	FREEZEDRIED	RUN2	26179	2.291639478	5.24484198	1/7/17	1899-12-30 08:46:00	MORNING	2.901944444	1	2017	WET SUMMER	0.132	YOUNG	M	Group 3	-141.0226468	Subordinate	1.519530744	26.9	19.2	21.2	104.2	137295	142	3.80606837	-0.044863088	-0.192044899	0.055178799	-0.048073994	0.157156386	-0.057091306	-0.029096105	0.109107721
SRR15931421	Sample977	AMPLICON	501	23715887	PRJNA764180	SAMN21481671	Metagenome or environmental	13830830	ULM UNIVERSITY	1/10/17	42745	1899-12-30 08:56:00	public	"sra	fastq"	"s3	gs	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	SRX12221540	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800062 E	Feature1005	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1005	3.138563491	RUN2	SRP337608	FREEZEDRIED	8:56:00	0.37	Feature1005	ID 229	FREEZEDRIED	RUN2	35063	2.124972811	3.138563491	1/10/17	1899-12-30 08:56:00	MORNING	3.031111111	1	2017	WET SUMMER	0.14	YOUNG	F	Group 3	-97.12067978	Subordinate	1.686197411	31.5	20.6	25.6	104.2	110048	212	3.33613783	-0.001912447	-0.086199855	0.049486352	0.02869107	0.028637791	0.077944822	0.066752801	-0.006035795
SRR15931406	Sample978	AMPLICON	501	17004537	PRJNA764180	SAMN21481672	Metagenome or environmental	9584844	ULM UNIVERSITY	1/17/17	42752	1899-12-30 19:46:00	public	"sra	fastq"	"ncbi	s3	gs"	"ncbi.public	s3.us-east-1	gs.US"	SRX12221555	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800063 E	Feature1006	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1006	4.698504274	RUN3	SRP337608	FREEZEDRIED	19:46:00	0.82	Feature1006	ID 155	FREEZEDRIED	RUN3	25649	1.292753623	4.698504274	1/17/17	1899-12-30 19:46:00	AFTERNOON	13.77305556	1	2017	WET SUMMER	3.041	MIDDLEAGED	F	Group 34	-129.6253807	Subordinate	1.312493777	35.6	17.3	29.9	141.8	120509	212	4.149056141	-0.049089337	-0.099724959	0.059913719	-0.066573011	0.133471154	0.099693116	0.116105922	-0.012471818
SRR15931395	Sample979	AMPLICON	501	14828199	PRJNA764180	SAMN21481673	Metagenome or environmental	9030454	ULM UNIVERSITY	1/18/17	42753	1899-12-30 19:39:00	public	"fastq	sra"	"gs	s3	ncbi"	"s3.us-east-1	ncbi.public	gs.US"	SRX12221566	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800064 E	Feature1007	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1007	11.11758758	RUN2	SRP337608	FREEZEDRIED	19:39:00	0.82	Feature1007	ID 155	FREEZEDRIED	RUN2	22826	1.40942029	11.11758758	1/18/17	1899-12-30 19:39:00	AFTERNOON	13.64277778	1	2017	WET SUMMER	3.044	MIDDLEAGED	F	Group 34	-151.8309545	Subordinate	1.19582711	34.9	20.1	30.1	141.8	253769	181	3.040835302	0.121532003	-0.09277984	0.131829697	-0.051602293	0.135174415	0.080375639	0.092616738	-0.008450916
SRR15930174	Sample98	AMPLICON	501	18544548	PRJNA764180	SAMN21470049	Metagenome or environmental	11300863	ULM UNIVERSITY	10/16/04	38276	1899-12-30 07:42:00	public	"fastq	sra"	"s3	ncbi	gs"	"s3.us-east-1	ncbi.public	gs.US"	SRX12220547	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799253 E	Feature104	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature104	7.700963102	RUN1	SRP337608	FROZEN	7:42:00	0.32	Feature104	ID 35	FROZEN	RUN1	18680	3.71523845	7.700963102	10/16/04	1899-12-30 07:42:00	MORNING	1.6525	10	2004	WET SUMMER	5.742	OLD	M	Group 40	38.51392786	Subordinate	0.161334848	34.5	15.7	21.5	7.2	143859	100	3.07957399	-0.117926443	0.012876131	-0.04396199	0.057839171	0.001563559	-0.097730282	0.04949349	-0.09804186
SRR15931384	Sample980	AMPLICON	501	30046849	PRJNA764180	SAMN21481674	Metagenome or environmental	16370129	ULM UNIVERSITY	1/23/17	42758	1899-12-30 07:51:00	public	"sra	fastq"	"gs	s3	ncbi"	"gs.US	ncbi.public	s3.us-east-1"	SRX12221577	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800065 E	Feature1008	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1008	1.890655612	RUN3	SRP337608	FREEZEDRIED	7:51:00	0.33	Feature1008	ID 185	FREEZEDRIED	RUN3	41211	3.208306145	1.890655612	1/23/17	1899-12-30 07:51:00	MORNING	1.774722222	1	2017	WET SUMMER	2.397	MIDDLEAGED	F	Group 34	28.59078699	Subordinate	0.602864078	37	21.7	25.5	141.8	77916	99	2.468005346	-0.205092067	0.095524355	-0.110117435	-0.031162969	-0.201132153	-0.119176623	0.05265294	0.101070248
SRR15931341	Sample981	AMPLICON	501	21483094	PRJNA764180	SAMN21481675	Metagenome or environmental	13084673	ULM UNIVERSITY	1/26/17	42761	1899-12-30 09:29:00	public	"sra	fastq"	"ncbi	gs	s3"	"gs.US	s3.us-east-1	ncbi.public"	SRX12221620	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800066 E	Feature1009	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1009	5.97991453	RUN1	SRP337608	FREEZEDRIED	9:29:00	0.4	Feature1009	ID 138	FREEZEDRIED	RUN1	28242	1.574972811	5.97991453	1/26/17	1899-12-30 09:29:00	MORNING	3.367222222	1	2017	WET SUMMER	5.408	OLD	M	Group 26	69.67791432	Subordinate	2.236197411	32.3	18.1	22.6	145.6	168897	224	4.365938916	-0.012570713	-0.219095897	0.086377445	-0.100221713	0.302567931	0.070880263	0.034563471	0.091776259
SRR15931330	Sample982	AMPLICON	501	27457382	PRJNA764180	SAMN21481676	Metagenome or environmental	16236772	ULM UNIVERSITY	1/30/17	42765	1899-12-30 19:24:00	public	"sra	fastq"	"ncbi	s3	gs"	"gs.US	s3.us-east-1	ncbi.public"	SRX12221631	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800067 E	Feature1010	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1010	3.571713656	RUN1	SRP337608	FREEZEDRIED	19:24:00	0.81	Feature1010	ID 142	FREEZEDRIED	RUN1	33772	1.65942029	3.571713656	1/30/17	1899-12-30 19:24:00	AFTERNOON	13.22972222	1	2017	WET SUMMER	4.345	MIDDLEAGED	F	Group 8	-221.3238936	Subordinate	0.94582711	35.2	9.4	31.8	143.2	120620	117	2.466714049	-0.136955662	0.141383886	0.027078269	0.045474417	-0.197173774	-0.13346003	0.050706041	3.07E-05
SRR15931413	Sample983	AMPLICON	501	7723112	PRJNA764180	SAMN21481677	Metagenome or environmental	4349200	ULM UNIVERSITY	2/1/17	42767	1899-12-30 19:55:00	public	"fastq	sra"	"gs	s3	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	SRX12221548	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800068 E	Feature1011	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1011	3.065431914	RUN3	SRP337608	FREEZEDRIED	19:55:00	0.83	Feature1011	ID 200	FREEZEDRIED	RUN3	10264	1.142753623	3.065431914	2/1/17	1899-12-30 19:55:00	AFTERNOON	13.71944444	1	2017	WET SUMMER	1.948	MIDDLEAGED	M	Group 34	-85.52800362	Subordinate	1.462493777	36.5	15.2	29.2	143.2	31461	49	2.198098225	0.028637212	0.073839728	-0.196577125	-0.054356442	-0.241518734	-0.256716353	-0.001817002	0.030902876
SRR15931502	Sample984	AMPLICON	501	21992556	PRJNA764180	SAMN21481678	Metagenome or environmental	12644775	ULM UNIVERSITY	2/3/17	42769	1899-12-30 07:52:00	public	"fastq	sra"	"gs	ncbi	s3"	"ncbi.public	gs.US	s3.us-east-1"	SRX12221459	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800069 E	Feature1012	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1012	5.539289249	RUN2	SRP337608	FREEZEDRIED	7:52:00	0.33	Feature1012	ID 230	FREEZEDRIED	RUN2	35691	3.664997965	5.539289249	2/3/17	1899-12-30 07:52:00	MORNING	1.643055556	2	2017	WET SUMMER	0.137	YOUNG	M	Group 35	-67.04572873	Subordinate	0.170469697	33.1	19.6	23.5	105.6	197700	74	1.690643665	-0.276092572	0.071958356	0.113123473	-0.017633425	-0.101584514	-0.20970075	0.006230766	0.15475173
SRR15931491	Sample985	AMPLICON	501	21597315	PRJNA764180	SAMN21481679	Metagenome or environmental	13940212	ULM UNIVERSITY	4/18/12	41017	1899-12-30 18:00:00	public	"sra	fastq"	"s3	ncbi	gs"	"ncbi.public	s3.us-east-1	gs.US"	SRX12221470	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800070 E	Feature1013	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1013	0.574489605	RUN1	SRP337608	FREEZEDRIED	18:00:00	0.75	Feature1013	ID 96	FREEZEDRIED	RUN1	21517	1.656134201	0.574489605	4/18/12	1899-12-30 18:00:00	AFTERNOON	11.06111111	4	2012	WET SUMMER	7.589	OLD	F	Group 3	5.600824469	Dominant	0.821047583	30.9	15.5	27.9	14.4	12359	205	3.880766059	0.128743944	-0.05329644	0.079199065	-0.088221608	0.199803921	0.10267055	0.040047554	0.079512562
SRR15931480	Sample986	AMPLICON	501	11352328	PRJNA764180	SAMN21481680	Metagenome or environmental	6834699	ULM UNIVERSITY	5/13/12	41042	1899-12-30 10:09:00	public	"sra	fastq"	"s3	ncbi	gs"	"s3.us-east-1	gs.US	ncbi.public"	SRX12221481	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800071 E	Feature1014	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1014	5.36971917	RUN2	SRP337608	FREEZEDRIED	10:09:00	0.42	Feature1014	ID 137	FREEZEDRIED	RUN2	15365	2.770385253	5.36971917	5/13/12	1899-12-30 10:09:00	MORNING	2.983611111	5	2012	DRY WINTER	1.521	MIDDLEAGED	M	Group 16	-72.06092035	Subordinate	1.237244302	31.7	11.9	23.6	12	82501	151	3.925425569	-0.095566901	-0.108314338	0.001375182	-0.116762826	0.275409878	0.012475397	0.038481982	0.096294517
SRR15931469	Sample987	AMPLICON	501	17826154	PRJNA764180	SAMN21481681	Metagenome or environmental	10201650	ULM UNIVERSITY	5/9/12	41038	1899-12-30 17:53:00	public	"sra	fastq"	"gs	s3	ncbi"	"gs.US	s3.us-east-1	ncbi.public"	SRX12221492	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800072 E	Feature1015	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1015	16.97524125	RUN1	SRP337608	FREEZEDRIED	17:53:00	0.75	Feature1015	ID 98	FREEZEDRIED	RUN1	30373	1.288252197	16.97524125	5/9/12	1899-12-30 17:53:00	AFTERNOON	10.75444444	5	2012	DRY WINTER	6.704	OLD	F	Group 35	-46.59799188	Dominant	1.196223655	33	13.8	27.5	12	515600	124	1.307010865	-0.21730455	0.153560431	0.089783099	0.015467179	-0.183245785	0.201864109	0.01403752	0.098646806
SRR15931458	Sample988	AMPLICON	501	19425699	PRJNA764180	SAMN21481682	Metagenome or environmental	11272874	ULM UNIVERSITY	2/25/17	42791	1899-12-30 08:35:00	public	"sra	fastq"	"ncbi	gs	s3"	"gs.US	s3.us-east-1	ncbi.public"	SRX12221503	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800073 E	Feature1016	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1016	8.013692568	RUN2	SRP337608	FREEZEDRIED	8:35:00	0.36	Feature1016	ID 221	FREEZEDRIED	RUN2	28425	2.948331298	8.013692568	2/25/17	1899-12-30 08:35:00	MORNING	2.096388889	2	2017	WET SUMMER	0.57	YOUNG	F	Group 35	83.01347684	Subordinate	0.887136364	31.1	17.7	23.9	193.8	227782	85	2.125313497	-0.203998906	0.146780171	0.026828349	-0.029382527	0.024051945	-0.211126202	-0.002499854	-0.017704935
SRR15931379	Sample989	AMPLICON	501	23508705	PRJNA764180	SAMN21481683	Metagenome or environmental	13719856	ULM UNIVERSITY	2/25/17	42791	1899-12-30 09:08:00	public	"sra	fastq"	"gs	s3	ncbi"	"s3.us-east-1	gs.US	ncbi.public"	SRX12221582	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800074 E	Feature1017	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1017	8.626761945	RUN2	SRP337608	FREEZEDRIED	9:08:00	0.38	Feature1017	ID 219	FREEZEDRIED	RUN2	33103	2.398331298	8.626761945	2/25/17	1899-12-30 09:08:00	MORNING	2.646388889	2	2017	WET SUMMER	0.57	YOUNG	M	Group 35	98.09181807	Subordinate	1.437136364	31.1	17.7	23.9	193.8	285570	143	2.783722455	-0.181791392	0.054750519	0.050427469	-0.020559396	0.219348417	-0.049909052	0.007373524	0.02189575
SRR15930173	Sample99	AMPLICON	501	17166258	PRJNA764180	SAMN21470050	Metagenome or environmental	10550571	ULM UNIVERSITY	10/17/04	38277	1899-12-30 08:30:00	public	"sra	fastq"	"ncbi	gs	s3"	"gs.US	s3.us-east-1	ncbi.public"	SRX12220548	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799254 E	Feature105	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature105	7.517606838	RUN1	SRP337608	FREEZEDRIED	8:30:00	0.35	Feature105	ID 58	FREEZEDRIED	RUN1	20183	2.91523845	7.517606838	10/17/04	1899-12-30 08:30:00	MORNING	2.468888889	10	2004	WET SUMMER	0.279	YOUNG	M	Group 19	17.40145913	Subordinate	0.961334848	37.8	17.9	25.3	7.2	151729	108	3.020337881	-0.10802628	0.06526535	-0.089419979	-0.007982305	0.022056147	-0.073378599	0.065596389	-0.097728297
SRR15931368	Sample990	AMPLICON	501	20412376	PRJNA764180	SAMN21481684	Metagenome or environmental	12116917	ULM UNIVERSITY	2/26/17	42792	1899-12-30 18:26:00	public	"sra	fastq"	"gs	s3	ncbi"	"gs.US	ncbi.public	s3.us-east-1"	SRX12221593	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800075 E	Feature1018	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature1018	0.866939833	RUN2	SRP337608	FREEZEDRIED	18:26:00	0.77	Feature1018	ID 206	FREEZEDRIED	RUN2	20878	2.344848175	0.866939833	2/26/17	1899-12-30 18:26:00	AFTERNOON	11.93583333	2	2017	WET SUMMER	1.674	MIDDLEAGED	M	Group 23	8.991191811	Dominant	0.145983667	33.01592	18.10291	27.08764	193.8	18087	263	4.012090352	0.154497298	0.035270418	0.038957917	0.017796079	-0.02755244	-0.093334555	0.051435154	-0.043810696
